Name,EUR Notional,Volume,Ask Size,Ask Price,Bid Size,Bid Price,Last Price,Close Price
SMSNl,59241.539992761491,46,9,1427.00000000,30,1415.50000000,1422.00000000,0E-8
TUIl,58734.927208984491,20880,1533,237.00000000,3359,235.00000000,236.10000000,0E-8
BMYl,58128.730168162101,11824,0,0E-8,0,0E-8,413.00000000,0E-8
CBKDl,57066.232356134636,26279,21447,2.45000000,60,2.36500000,2.40000000,0E-8
ASHMl,56768.732545011587,20536,133,234.40000000,169,233.20000000,234.20000000,0E-8
BCVNz,56553.636096701576,712,47,81.00000000,47,80.85000000,81.05000000,0E-8
GRFe,56411.100000000000,3358,0,0E-8,0,0E-8,16.81500000,0E-8
BOYl,56007.763384633668,7374,89,633.50000000,165,630.50000000,630.50000000,0E-8
CGTl,55831.719056390754,914,0,0E-8,0,0E-8,5140.00000000,0E-8
RATl,55321.647156693802,2287,65,2035.00000000,91,2015.00000000,2030.00000000,0E-8
SFSNz,53361.456396202408,437,13,124.60000000,60,123.60000000,124.40000000,0E-8
INRNz,53234.804737202701,18,4,3025.00000000,1,3010.00000000,3020.00000000,0E-8
ARYNz,52826.705490848586,56713,69,0.93200000,3260,0.92500000,0.93050000,0E-8
INXGl,52674.341909798562,2184,759,20.34500000,538,20.23000000,20.29500000,0E-8
SRAILz,52630.322012332387,1515,323,35.34000000,92,35.04000000,35.38000000,0E-8
MSLHl,52391.924653871294,6462,118,683.00000000,118,679.00000000,681.00000000,0E-8
HSXl,52108.351060669083,4442,74,986.80000000,21,984.60000000,987.20000000,0E-8
BBGIl,52024.139283379880,25072,776,174.40000000,5118,173.60000000,174.60000000,0E-8
CRSTl,51995.479232277616,16205,450,269.00000000,1,267.80000000,268.40000000,0E-8
OERLz,51438.161887050993,7077,185,7.40500000,235,7.39000000,7.42500000,0E-8
PNDORc,51197.854492660106,594,0,0E-8,0,0E-8,636.80000000,0E-8
ADYENa,50097.400000000000,28,0,0E-8,0,0E-8,1792.80000000,0E-8
FDMl,48143.965773367402,3741,72,1090.00000000,57,1084.00000000,1088.00000000,0E-8
PAGEl,47832.684057282073,8408,182,477.80000000,191,476.00000000,476.60000000,0E-8
MTOl,47632.600867550062,71548,1202,56.30000000,1702,55.20000000,56.00000000,0E-8
BCGl,47157.946402044091,27922,2131,143.80000000,163,141.60000000,141.80000000,0E-8
HILSl,46624.089369540674,2630,337,1498.00000000,164,1486.00000000,1491.00000000,0E-8
GRGl,46369.909085507160,1577,23,2462.00000000,15,2456.00000000,2458.00000000,0E-8
KYGAl,46237.250000000000,453,76,102.55000000,20,101.45000000,101.55000000,0E-8
DOMl,44643.850496167330,9904,34,380.20000000,303,379.60000000,379.90000000,0E-8
LISPz,43965.939121072722,4,4,11280.00000000,1,11180.00000000,11240.00000000,0E-8
VCTl,43553.187949373106,2014,15,1822.00000000,97,1817.00000000,1817.00000000,0E-8
TTEp,42772.620000000000,916,68,52.00000000,32,42.00000000,46.71000000,0E-8
MTa,42732.872500000000,1446,0,0E-8,0,0E-8,29.47500000,0E-8
HYVEl,42700.546675381781,49701,0,0E-8,1230,69.90000000,72.35000000,0E-8
DPWd,42295.200000000000,1012,0,0E-8,12,16.00000000,41.80500000,0E-8
HFDl,41841.155148850199,13747,763,258.00000000,197,255.60000000,255.80000000,0E-8
WISEl,41383.662725057936,6928,265,502.40000000,266,498.70000000,500.20000000,0E-8
MBGd,40369.290000000000,636,157,70.00000000,157,61.27000000,63.47000000,0E-8
REPe,40355.027500000000,3387,86,12.50000000,0,0E-8,11.91000000,0E-8
AVONl,40285.626002733377,2563,137,1339.00000000,67,1333.00000000,1335.00000000,0E-8
SWTQz,40242.732700401292,37,7,1116.00000000,6,1106.00000000,1114.00000000,0E-8
BYITl,39840.539544833323,6763,188,495.00000000,188,493.60000000,495.60000000,0E-8
CCRl,39698.478816328956,16695,743,201.40000000,1213,199.80000000,200.00000000,0E-8
JETl,39498.223305009210,1170,58,2799.00000000,59,2787.00000000,2801.50000000,0E-8
LREl,39460.861607938677,7582,158,433.60000000,158,430.80000000,432.20000000,0E-8
FGPl,39193.712044684770,29523,438,112.20000000,438,111.30000000,111.70000000,0E-8
SUp,39173.710000000000,257,0,0E-8,0,0E-8,152.26000000,0E-8
TRSTl,38479.225147067562,22753,185,145.00000000,177,143.40000000,144.10000000,0E-8
IFXd,38174.195000000000,1252,42,36.88000000,241,29.50000000,30.14750000,0E-8
EDPu,37716.760000000000,8528,0,0E-8,0,0E-8,4.41500000,0E-8
BBYl,37284.428070592430,12262,22,256.00000000,484,255.20000000,255.20000000,0E-8
GPEl,36993.540911521778,4388,95,707.00000000,189,703.00000000,705.50000000,0E-8
SEQIl,36713.221225265910,30168,2596,104.00000000,1364,101.40000000,101.90000000,0E-8
PFGl,36380.452789827084,10388,100,297.80000000,44,296.40000000,297.60000000,0E-8
BWYl,35491.615663438113,1222,32,2441.00000000,32,2433.00000000,2436.00000000,0E-8
KAPl,35318.186753528773,1309,101,31.28000000,882,23.80000000,29.70000000,0E-8
LGCUl,34864.793702497286,366,0,0E-8,0,0E-8,105.15000000,0E-8
THGl,34710.809436092459,31680,13,92.86000000,1699,92.04000000,92.53000000,0E-8
TITRm,34657.034400000000,119390,0,0E-8,0,0E-8,0.29290000,0E-8
PHLLl,34181.187236318260,11174,610,257.50000000,208,256.50000000,256.00000000,0E-8
BRWMl,33139.152653158239,3709,193,757.00000000,212,749.00000000,752.00000000,0E-8
MDCl,32333.208152593737,7523,409,361.60000000,246,360.60000000,360.90000000,0E-8
UHRNz,32222.677889791524,660,93,50.05000000,27,49.82000000,49.76000000,0E-8
JTCl,32002.507576207737,3160,335,855.00000000,106,847.00000000,850.00000000,0E-8
PAGl,31007.023590231149,5167,397,503.00000000,328,502.00000000,502.50000000,0E-8
WIXl,30682.233050092103,13715,328,188.90000000,36,188.40000000,188.60000000,0E-8
GALEz,30645.297053929725,438,183,71.40000000,70,71.15000000,71.35000000,0E-8
VTYl,30117.541149206726,2682,86,945.50000000,28,941.50000000,944.50000000,0E-8
PUBp,30102.820000000000,548,0,0E-8,0,0E-8,54.92000000,0E-8
RSWl,29654.833917642165,649,59,3836.00000000,6,3822.00000000,3843.00000000,0E-8
VATNz,29590.877948517177,309,3,97.60000000,7,97.40000000,97.50000000,0E-8
CCCl,29335.741874145820,843,79,2926.00000000,32,2916.00000000,2924.00000000,0E-8
ALLNz,29131.349711265538,148,45,201.00000000,27,200.00000000,200.75000000,0E-8
SRGm,29048.446000000000,5607,0,0E-8,0,0E-8,5.19700000,0E-8
GLOl,28969.515716917226,12818,118,191.80000000,192,189.60000000,190.40000000,0E-8
BVICl,28915.437637411611,3029,99,804.50000000,71,803.00000000,802.75000000,0E-8
MCROl,28693.865351476618,6015,56,402.40000000,100,400.80000000,401.60000000,0E-8
CWKl,28414.534434606929,675,26,3542.00000000,77,3528.00000000,3542.00000000,0E-8
CAPp,28349.800000000000,141,0,0E-8,0,0E-8,200.85000000,0E-8
GFCp,28095.800000000000,244,0,0E-8,0,0E-8,115.05000000,0E-8
MONYl,27753.627666528017,12531,170,186.50000000,408,185.40000000,185.80000000,0E-8
OXIGl,27670.806346188128,1111,112,2105.00000000,46,2080.00000000,2090.00000000,0E-8
SHEDl,27601.723215877355,12176,691,191.00000000,601,190.00000000,191.00000000,0E-8
HMSOl,27045.448095549349,70631,3972,32.03000000,106,31.88000000,31.94000000,0E-8
MOBNz,26392.287364196927,90,3,300.00000000,12,298.00000000,300.00000000,0E-8
ISPYl,26273.195079921564,1174,806,1888.00000000,0,0E-8,1884.50000000,0E-8
NDAs,26213.909214092141,2764,234,98.39000000,0,0E-8,98.34000000,0E-8
YIELp,25559.858000000000,240,170,106.57000000,170,106.27600000,106.53600000,0E-8
IWDAl,24969.010133912414,325,0,0E-8,336,84.75000000,84.91000000,0E-8
REDDl,24797.510250163408,4840,144,431.50000000,523,429.00000000,430.50000000,0E-8
PSHa,24452.180600796236,687,509,39.45000000,509,39.25000000,39.30000000,0E-8
ASCLl,24435.373462475489,6165,56,334.60000000,65,332.20000000,332.90000000,0E-8
ESNTl,24251.714302691782,6314,264,325.00000000,14,323.00000000,323.50000000,0E-8
AMSe,23953.590000000000,411,0,0E-8,0,0E-8,58.32000000,0E-8
GFTUl,23890.515182126092,2043,161,983.10000000,161,980.90000000,980.50000000,0E-8
EXX1d,23195.000000000000,2600,1600,8.95500000,1600,8.94200000,8.91500000,0E-8
VOLCBs,23192.378048780488,3436,24,69.94000000,0,0E-8,70.00000000,0E-8
FROo,22709.566585254792,2730,500,80.35000000,500,80.00000000,80.30000000,0E-8
RTNl,22582.327529859172,28904,1303,65.70000000,425,65.15000000,65.45000000,0E-8
CGEOl,22486.731237744370,3005,7,638.00000000,1,635.00000000,626.00000000,0E-8
CHRYl,22435.557668310654,10800,4356,177.40000000,1002,173.60000000,174.80000000,0E-8
ERMl,21843.983599738547,1874,371,986.00000000,161,977.00000000,980.50000000,0E-8
VWSc,21817.053825885896,764,0,0E-8,0,0E-8,212.42500000,0E-8
BCHNz,21618.870509934423,46,4,478.50000000,3,475.00000000,478.00000000,0E-8
NCCl,21545.068631528908,9764,131,187.40000000,599,186.40000000,185.70000000,0E-8
PSHl,21391.645374056688,600,231,3015.00000000,509,2990.00000000,3000.00000000,0E-8
SDRYl,21325.806643294313,10684,296,168.20000000,296,165.20000000,166.60000000,0E-8
LEGd,20992.500000000000,200,0,0E-8,5,95.00000000,104.85000000,0E-8
AUTOo,20928.431200066233,6535,0,0E-8,0,0E-8,30.85500000,0E-8
CABKe,20740.760000000000,6594,0,0E-8,0,0E-8,3.13450000,0E-8
HTGl,20460.680967377741,5503,1409,309.00000000,333,307.00000000,309.00000000,0E-8
IPRVz,20262.703583061889,740,662,30.27500000,662,30.19500000,30.29500000,0E-8
DLARl,20144.384098876939,15902,6,107.00000000,758,106.20000000,106.20000000,0E-8
VFEMl,20127.030720779607,349,318,48.71000000,318,48.60000000,48.69000000,0E-8
MOLNz,19789.1944797885880000,1076,81,18.80000000,35,18.56000000,18.71000000,0E-8
EVOs,19504.5392953929540000,200,0,0E-8,0,0E-8,1018.50000000,0E-8
DECl,18851.208033751263,13132,1,119.90000000,873,119.40000000,120.05000000,0E-8
AOl,18755.438231623982,17753,4132,89.05000000,798,88.30000000,88.90000000,0E-8
MNKSl,18506.274882643057,1404,137,1119.00000000,548,1112.00000000,1110.00000000,0E-8
SONGl,18383.637768138333,12816,0,0E-8,0,0E-8,120.70000000,0E-8
SIEd,18230.1900000000000000,145,5,126.50000000,0,0E-8,125.71000000,0E-8
XEOUl,18219.2001447701770000,1490,0,0E-8,1490,13.39000000,13.51400000,0E-8
BATTl,18208.7821208830980000,1133,1133,17.76000000,1133,17.71400000,17.76200000,0E-8
SPAGl,18167.389625051994,345,345,4432.00000000,0,0E-8,4431.00000000,0E-8
IDINl,18129.8950416214260000,572,572,35.02500000,572,34.90500000,35.03000000,0E-8
DISWm,18026.5800000000000000,39,39,464.19000000,39,462.99000000,462.22000000,0E-8
CPXJl,17998.9142236699239957,110,111,181.93000000,111,181.19000000,180.84000000,0E-8
ISXFl,17966.0110523501100000,125,125,123.39000000,0,0E-8,120.94000000,0E-8
SEITl,17952.824291401747,12716,1,119.20000000,4228,118.40000000,118.80000000,0E-8
BNKEp,17850.2000000000000000,200,200,89.59700000,200,89.50700000,89.25100000,0E-8
COAl,17429.357656426407,19044,416,77.50000000,2128,76.80000000,77.00000000,0E-8
CLGl,17176.088894170777,1687,169,860.00000000,160,853.00000000,857.00000000,0E-8
LXIl,16798.310060015450,9455,4734,149.40000000,43,149.20000000,149.40000000,0E-8
IBSTl,16742.176005704439,7991,270,177.20000000,416,175.70000000,176.30000000,0E-8
PTECl,16665.999168102680,2357,100,595.50000000,711,592.00000000,595.00000000,0E-8
AVSTl,16608.673123774437,2484,396,563.00000000,800,562.80000000,563.00000000,0E-8
RHIMl,16441.594866005110,571,12,2438.00000000,12,2424.00000000,2428.00000000,0E-8
SOLGl,16427.847168578050,37390,566,36.35000000,1694,36.10000000,36.65000000,0E-8
CMBNz,16298.3263188802975433,245,66,68.15000000,73,67.90000000,67.95000000,0E-8
CRNl,16290.669677342682,13164,1250,104.00000000,38,103.60000000,103.80000000,0E-8
UC87l,16130.429615544596,715,797,1933.50000000,797,1891.00000000,1899.00000000,0E-8
CNDXl,15959.7719869706840391,21,121,840.62000000,100,839.76000000,839.94000000,0E-8
POLYl,15863.932497474597,4030,937,339.70000000,946,327.60000000,336.50000000,0E-8
APFl,15524.014498781865,7373,0,0E-8,1969,174.40000000,176.30000000,0E-8
SCHNz,15279.6319859058432025,80,5,194.40000000,37,193.60000000,195.20000000,0E-8
TEPl,15211.575256996851,835,21,1530.00000000,18,1524.00000000,1526.00000000,0E-8
LEHNz,15104.7274150924929040,7,7,2230.00000000,3,2200.00000000,2212.50000000,0E-8
SDIGl,15023.0184581976112921,168,0,0E-8,142,98.83000000,98.83000000,0E-8
PNLl,14974.151761839682,25,0,0E-8,1,49850.00000000,50400.00000000,0E-8
IPFl,14783.937251173569,12232,0,0E-8,0,0E-8,101.70000000,0E-8
DIAm,14595.0000000000000000,100,0,0.0,0,0.0,145.49640000,0E-8
XLYSm,14296.2000000000000000,26,100,550.12000000,100,549.24000000,549.94000000,0E-8
AKEp,14289.0000000000000000,132,0,0E-8,0,0E-8,108.25000000,0E-8
PEANz,14191.8371341881178428,261,32,55.50000000,11,55.30000000,55.40000000,0E-8
KARNz,14189.5859841440736028,69,35,211.50000000,17,209.50000000,210.00000000,0E-8
HOCl,14021.174163646087,9050,211,131.10000000,901,130.40000000,130.50000000,0E-8
ASMLa,13994.6500000000000000,23,0,0E-8,0,0E-8,608.23840000,0E-8
BVCl,13944.890367817458,22690,1500,52.00000000,1500,50.60000000,52.30000000,0E-8
VERXl,13915.5861905044860000,389,0,0E-8,508,29.99500000,30.04500000,0E-8
TLWl,13685.612930061204,20845,512,54.25000000,512,54.00000000,54.65000000,0E-8
CINEl,13637.035831006002,34933,2720,33.09000000,2540,32.80000000,32.90000000,0E-8
THRGl,13262.938974389447,1490,70,755.00000000,70,742.00000000,749.00000000,0E-8
DOKAz,13225.9958892042673975,29,8,463.50000000,2,461.50000000,464.00000000,0E-8
Gm,13052.6700000000000000,622,0,0E-8,0,0E-8,21.00830000,0E-8
BOBNNz,12979.9354017813448175,160,8,82.90000000,42,82.40000000,82.60000000,0E-8
IWQUm,12821.9000000000000000,260,0,0E-8,0,0E-8,49.31500000,0E-8
VONNz,12812.4694137222276598,167,18,79.10000000,30,78.50000000,78.40000000,0E-8
FANl,12126.739556717571,2495,304,410.50000000,278,407.50000000,408.50000000,0E-8
CMCXl,12114.011527720007,4083,131,252.50000000,322,251.00000000,251.25000000,0E-8
FEMLl,12043.346604076297,1506,0,0E-8,0,0E-8,672.90000000,0E-8
TEFe,11832.1720000000000000,2690,0,0E-8,0,0E-8,4.39700000,0E-8
1COVd,11387.6550000000000000,250,17,56.30000000,0,0E-8,45.94000000,0E-8
CLIl,11354.004991383921,4685,0,0E-8,0,0E-8,204.00000000,0E-8
HGTl,11322.098758096144,2214,2032,434.00000000,343,423.50000000,430.00000000,0E-8
SBIDl,11167.0285921100253348,184,132,67.50000000,451,67.10000000,67.10000000,0E-8
PAYl,11160.496761542575,1602,106,587.00000000,5,584.00000000,585.50000000,0E-8
RWIl,11007.914908788401,1403,217,661.00000000,178,657.00000000,661.00000000,0E-8
CARDl,10971.914552260978,19840,521,47.00000000,930,46.20000000,46.40000000,0E-8
GFRDl,10927.313565868441,5320,0,0E-8,0,0E-8,172.30000000,0E-8
BIRGl,10918.9000000000000000,1850,329,5.90800000,100,5.87200000,5.87200000,0E-8
ENELm,10869.1200000000000000,1776,0,0E-8,0,0E-8,6.08750000,0E-8
EQNRo,10850.6592292089250000,317,0,0E-8,0,0E-8,330.75000000,0E-8
EOp,10845.2900000000000000,458,0,0E-8,0,0E-8,23.62500000,0E-8
RCHl,10823.190920434963,4987,340,181.90000000,404,180.50000000,180.90000000,0E-8
BSLNz,10752.1777429773906235,293,54,37.65000000,46,37.25000000,37.55000000,0E-8
GYMl,10590.685126864341,4626,520,198.00000000,300,193.60000000,194.40000000,0E-8
N91l,10583.359676748470,3478,280,256.60000000,55,255.60000000,255.60000000,0E-8
PHAUl,10547.7832066594281578,64,1100,182.37000000,1100,181.82000000,182.15000000,0E-8
FDRe,10508.4000000000000000,420,0,0E-8,0,0E-8,25.02000000,0E-8
PZCl,10392.215817933329,4310,746,202.00000000,252,200.50000000,202.00000000,0E-8
CHGl,10358.494265850615,2658,1385,328.50000000,1394,325.00000000,327.00000000,0E-8
AEROz,10023.7447391602231575,649,53,15.84000000,1443,15.50000000,15.86000000,0E-8
ARBNz,9949.0261329157286875,566,298,17.98000000,47,17.86000000,17.94000000,0E-8
IPUl,9886.1726781151583600,1552,107,550.00000000,36,522.00000000,536.00000000,0E-8
ULEl,9728.3498722443401300,247,54,3330.00000000,49,3314.00000000,3318.00000000,0E-8
SUASl,9665.3637350705754615,807,1518,13.22500000,1822,13.16000000,13.24000000,0E-8
ADN1d,9533.8000000000000000,51,0,0E-8,0,0E-8,183.60000000,0E-8
KCTl,9511.5098936359855000,3301,406,245.50000000,72,241.00000000,243.75000000,0E-8
VALNz,9441.1275325437995498,55,9,175.80000000,18,174.20000000,175.00000000,0E-8
MARSl,9160.6631410065957600,9568,1353,80.45000000,329,80.10000000,80.15000000,0E-8
TIGOs,9106.3879210220673635,394,0,0.0,0,0.0,238.80000000,0E-8
WSMLl,9004.3114368440101339,1429,1970,6.96900000,1970,6.94200000,6.96400000,0E-8
DSCVl,8977.8596470378513300,962,61,791.00000000,13,786.00000000,788.00000000,0E-8
SQNz,8854.8497602035822649,54,35,167.80000000,17,166.70000000,167.60000000,0E-8
VWRAl,8783.6409699601882012,86,0,0E-8,178,112.20000000,112.88000000,0E-8
JPNJZz,8749.6916903200548106,196,407,45.69000000,407,45.52000000,45.61000000,0E-8
IJPAl,8720.9916757148027506,203,423,47.42000000,423,47.34000000,47.48000000,0E-8
ITXe,8640.0000000000000000,432,0,0E-8,0,0E-8,19.67250000,0E-8
SUSMl,8616.7209554831704669,1148,1414,8.30000000,1252,8.24250000,8.30000000,0E-8
GENLl,8540.9424208212015000,3824,308,188.80000000,308,186.20000000,188.60000000,0E-8
BOWLl,8341.8503773248559000,2865,1744,250.00000000,1755,246.50000000,245.00000000,0E-8
NZYMBc,8168.3336021939022423,132,0,0E-8,0,0E-8,459.05000000,0E-8
TIFSl,8151.7903618753342400,3550,108,193.80000000,913,191.80000000,193.40000000,0E-8
GNCl,8141.2597302275833400,5315,2833,129.40000000,192,128.80000000,128.60000000,0E-8
DAEz,8106.0976803366937457,28,7,296.50000000,54,294.50000000,295.50000000,0E-8
ORp,8056.6250000000000000,22,5,418.00000000,5,320.00000000,366.22500000,0E-8
ALSNz,8026.3286679064304590,37,24,220.50000000,12,218.00000000,220.50000000,0E-8
CTYl,8016.5904094123239600,1619,387,417.50000000,750,413.00000000,416.50000000,0E-8
OMVv,7875.6900000000000000,178,0,0E-8,0,0E-8,43.95000000,0E-8
MSEm,7812.0000000000000000,200,200,39.06000000,200,38.65000000,39.06000000,0E-8
SEMLl,7778.0022580070117060,180,421,36.37000000,421,36.26000000,36.36000000,0E-8
SREl,7647.4609305365737700,5067,910,126.20000000,910,125.60000000,126.60000000,0E-8
TEDl,7621.0054073325806600,4730,2000,144.40000000,1000,141.40000000,141.80000000,0E-8
KOMNz,7588.8225506508759910,30,13,258.50000000,3,256.00000000,256.50000000,0E-8
HEXABs,7350.2927797135114208,560,0,0E-8,10,135.55000000,135.50000000,0E-8
SBREl,7294.2896191098698700,2586,1530,237.50000000,1530,236.00000000,237.00000000,0E-8
UBXNz,6837.2320642067142997,81,12,86.10000000,7,85.60000000,85.20000000,0E-8
KERp,6825.6000000000000000,12,0,0E-8,0,0E-8,568.80000000,0E-8
VHYDl,6561.3735070575461455,113,312,64.18500000,1,64.15000000,64.19500000,0E-8
GTTp,6553.4000000000000000,62,0,0E-8,0,0E-8,105.70000000,0E-8
IAUPl,6489.2689106044154904,426,1213,16.84000000,759,16.71000000,16.84000000,0E-8
SUSWm,6393.4080000000000000,672,0,0E-8,0,0E-8,9.51400000,0E-8
EUN5d,6338.2500000000000000,50,0,0E-8,0,0E-8,126.76500000,0E-8
DFSl,6221.8907837661180100,2537,550,208.50000000,224,204.50000000,208.00000000,0E-8
MTROl,6160.7938677283261000,6000,2000,87.10000000,315,85.80000000,86.40000000,0E-8
SLPEl,6032.4202269891259100,1015,0,0E-8,167,500.00000000,501.00000000,0E-8
IEDYl,5968.4355772710821571,355,31,18.72000000,877,18.58500000,18.58500000,0E-8
EDINl,5862.0120030899043300,776,241,635.00000000,267,631.00000000,635.00000000,0E-8
KLRl,5811.5871412442807100,586,22,835.00000000,72,818.00000000,829.00000000,0E-8
JPSRIz,5796.9708164019209457,270,842,2915.50000000,0,0E-8,2906.00000000,0E-8
HVPEl,5729.1580010695822700,184,63,2635.00000000,273,2620.00000000,2620.00000000,0E-8
SENSz,5719.8786336497993540,50,26,118.00000000,42,116.60000000,117.60000000,0E-8
NSIa,5684.7750000000000000,146,0,0E-8,0,0E-8,38.95000000,0E-8
WWHl,5669.3802364965238600,145,47,3305.00000000,20,3285.00000000,3290.00000000,0E-8
ALFENa,5511.0000000000000000,60,0,0.0,0,0.0,91.85000000,0E-8
ISFl,5441.4736466813239100,616,2830,743.10000000,2840,740.70000000,743.30000000,0E-8
LOOKl,5379.2524808366510200,4780,218,94.90000000,254,94.10000000,94.10000000,0E-8
MAERBc,5264.9620906597838361,2,0,0E-8,0,0E-8,19582.50000000,0E-8
WACd,5219.8400000000000000,256,0,0.0,0,0.0,20.39000000,0E-8
NRRl,5200.6655178560817600,5030,4958,86.30000000,5033,85.10000000,87.00000000,0E-8
EBOXl,5154.2789232871828400,4055,2,106.40000000,1472,105.00000000,106.40000000,0E-8
NODo,5139.1573870927681417,229,0,0E-8,0,0E-8,216.85000000,0E-8
VTCl,5099.8633311545546400,317,135,1364.00000000,195,1358.00000000,1358.00000000,0E-8
CREl,5058.0188959534137500,1120,1,382.50000000,7,377.50000000,380.50000000,0E-8
MOZNz,5053.3033179994127435,308,129,16.86000000,290,16.74000000,16.80000000,0E-8
FASl,5051.9579297640976900,951,1301,453.00000000,104,443.00000000,447.00000000,0E-8
NDIAl,5006.7915309446254072,706,938,7.88200000,1219,7.82600000,7.84100000,0E-8
WINl,4933.7572048250044600,1101,777,370.00000000,155,366.50000000,372.00000000,0E-8
GOGl,4871.3292530750490200,478,8,863.00000000,489,851.00000000,852.00000000,0E-8
RCPl,4847.5251054726959400,160,11,2540.00000000,65,2525.00000000,2535.00000000,0E-8
RACEm,4803.6000000000000000,24,0,0E-8,0,0E-8,200.87730000,0E-8
FORTl,4709.1152177788341600,1688,652,236.00000000,200,235.00000000,235.00000000,0E-8
EFGNz,4695.2481158852892238,679,252,7.17000000,259,7.06000000,7.06500000,0E-8
HLCLl,4682.5479826489987500,924,1058,424.50000000,568,418.00000000,422.00000000,0E-8
KGPl,4646.2000000000000000,52,33,90.18000000,33,89.36000000,89.35000000,0E-8
ZEALc,4483.6263913534441039,312,0,0E-8,0,0E-8,106.90000000,0E-8
AJBl,4476.0568067027155500,1235,1276,305.60000000,77,303.20000000,305.00000000,0E-8
LUKNz,4268.3762356856220025,10,3,437.50000000,4,433.00000000,436.00000000,0E-8
FSVl,4268.2631172381009000,1224,543,294.50000000,45,293.00000000,293.25000000,0E-8
LUCEl,4134.2040525283736400,1708,523,200.00000000,528,190.00000000,195.60000000,0E-8
FUQAl,4062.0951928219145500,447,0,0E-8,2002,762.25000000,764.00000000,0E-8
XD9Ul,3945.7473760405356497,34,68,128.60000000,102,128.09000000,128.26000000,0E-8
WTECz,3907.2747014115092291,38,174,113.82000000,174,113.58000000,113.64000000,0E-8
RLFz,3869.6668297934814525,65904,41339,0.06170000,100000,0.05000000,0.06020000,0E-8
LMNz,3863.3160418909660370,102,47,38.80000000,41,38.25000000,38.70000000,0E-8
IASPl,3839.6101966842949700,161,764,2008.00000000,764,1998.00000000,2006.00000000,0E-8
CW8p,3811.4073000000000000,9,0,0E-8,0,0E-8,423.48970000,0E-8
MFEAm,3645.3670000000000000,5687,0,0E-8,0,0E-8,0.64100000,0E-8
CPJ1l,3614.0709489571572900,22,0,0E-8,0,0E-8,13823.00000000,0E-8
VETNz,3527.0627385729666243,84,54,42.85000000,54,42.60000000,42.60000000,0E-8
IHPl,3494.2658506150098000,692,94,422.80000000,508,420.40000000,421.40000000,0E-8
ATGl,3370.6815615901123100,279,111,1022.00000000,53,1008.00000000,1017.00000000,0E-8
DH2Ol,3353.0220774520448788,59,319,62.86000000,0,0E-8,62.75000000,0E-8
MADEl,3316.2398241131380400,4050,0,0E-8,0,0E-8,68.90000000,0E-8
SPIl,3275.3401865826846500,1115,145,247.00000000,626,245.50000000,246.50000000,0E-8
IUAAl,3247.7289178429243576,658,700,5.45500000,200,5.40300000,5.45500000,0E-8
CTPNVa,3245.8200000000000000,207,0,0E-8,74,15.46000000,15.54000000,0E-8
SGLDl,3208.8671733622873688,19,1000,186.95000000,1000,186.39000000,186.74000000,0E-8
SRSAl,3194.9610790896666500,88,505,3066.00000000,505,3051.00000000,3055.00000000,0E-8
BGEOl,3125.7234535623031700,215,95,1220.00000000,190,1212.00000000,1220.00000000,0E-8
JDEPa,3077.4400000000000000,118,0,0E-8,0,0E-8,26.08000000,0E-8
ENQl,3039.1823637768138300,8080,5312,31.35000000,8749,31.10000000,31.65000000,0E-8
VKp,3004.1850000000000000,254,0,0E-8,0,0E-8,11.82750000,0E-8
ABBs,2953.0197444831591173,101,100,300.80000000,200,300.20000000,300.60000000,0E-8
THRLl,2926.2677520945986100,2185,2644,113.00000000,1172,112.20000000,112.40000000,0E-8
KIEl,2886.9404004991383900,2804,1000,86.10000000,888,84.30000000,86.60000000,0E-8
NESTEh,2881.9000000000000000,70,0,0E-8,0,0E-8,41.17000000,0E-8
IEUXl,2869.8972012597302300,73,463,3291.00000000,463,3284.00000000,3297.50000000,0E-8
FGQDl,2809.2043496345593900,392,0,0E-8,2531,603.50000000,603.00000000,0E-8
ASRNLa,2630.9700000000000000,62,0,0E-8,0,0E-8,42.43500000,0E-8
SESGp,2626.1800000000000000,317,0,0E-8,0,0E-8,8.25490000,0E-8
DVOl,2596.6783528433062000,1053,2183,209.50000000,0,0E-8,207.50000000,0E-8
MABl,2526.2582446966545800,891,6,238.80000000,106,237.80000000,239.40000000,0E-8
BOSSd,2517.6000000000000000,48,0,0E-8,26,43.20000000,52.45000000,0E-8
ANEe,2508.9000000000000000,75,0,0E-8,439,27.30000000,33.44000000,0E-8
ELMl,2477.1667954126804900,1754,1777,117.90000000,380,117.60000000,118.40000000,0E-8
IBCLd,2417.8000000000000000,10,74,244.47000000,0,0E-8,241.78000000,0E-8
IEACa,2414.9000000000000000,19,0,0E-8,0,0E-8,127.10000000,0E-8
IMz,2383.2827640207497308,4,0,0.0,0,0.0,608.75000000,0E-8
JUN3d,2316.8600000000000000,91,0,0E-8,0,0E-8,25.46000000,0E-8
PMAGz,2298.6199471469120094,28,58,84.70000000,37,82.80000000,83.20000000,0E-8
IBZLa,2284.4430000000000000,81,0,0E-8,647,28.29700000,28.20300000,0E-8
NSFl,2262.6798977954721000,70516,0,0E-8,0,0E-8,2.70000000,0E-8
HUBNz,2259.4695115983165313,27,69,85.20000000,48,84.60000000,85.50000000,0E-8
SDFd,2257.7100000000000000,78,0,0E-8,0,0E-8,28.94500000,0E-8
STORCs,2255.6087882307394503,1093,0,0E-8,0,0E-8,22.01000000,0E-8
